condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.023696682464454975,0.010496064955299938,0.020572287312387878,0.023696682464454975,0.010496064955299938,0.020572287312387878,0.023696682464454975,0.010496064955299938,0.020572287312387878,0.04265402843601896,0.013944560689728307,0.02733133895186748,0.032931085871466315,0.011395903164765275,0.02233597020293994,0.029778830963665088,0.010912446530342144,0.021388395199470604,0.08056872037914692,0.018781627506386067,0.03681198991251669,0.04504405795402837,0.011996339705673367,0.0235128258231198,0.034694952230497254,0.010987345699367044,0.021535197570759407,0.0995260663507109,0.020658288831946352,0.04049024611061485,0.049988175718366765,0.012159112242165985,0.02383185999464533,0.03613474881870991,0.010989787963863663,0.02153998440917278
discussion,0.09523809523809523,0.04584379641345078,0.08985384097036353,0.09523809523809523,0.04584379641345078,0.08985384097036353,0.09523809523809523,0.04584379641345078,0.08985384097036353,0.11904761904761904,0.05057601944205113,0.09912899810642022,0.10444887636272718,0.04630011958040337,0.09074823437759061,0.1,0.045849828095131134,0.08986566306645702,0.14285714285714285,0.054649432548286116,0.10711288779464079,0.11195994485762549,0.046495675334623586,0.09113152365586223,0.10297619047619049,0.045788060056970795,0.08974459771166275,0.16666666666666666,0.058202524647464844,0.11407694830903109,0.11738066506469579,0.04649330039774791,0.09112686877958591,0.10416666666666667,0.04573820769390421,0.08964688708005225
all,0.03557312252964427,0.011667971947923116,0.022869225017929307,0.03557312252964427,0.011667971947923116,0.022869225017929307,0.03557312252964427,0.011667971947923116,0.022869225017929307,0.05533596837944664,0.014402642364344872,0.02822917903411595,0.04480360445104322,0.012286830961668292,0.024082188684869853,0.04143610013175231,0.011926815506361668,0.02337655839246887,0.09090909090909091,0.01810952438385449,0.0354946677923548,0.05615262415936859,0.012683371534352601,0.024859408207331096,0.04603017755191668,0.011961956909458822,0.023445435542539292,0.11067193675889328,0.019762845849802375,0.038735177865612654,0.06117586169680873,0.01279178340335791,0.025071895470581505,0.04742858498319285,0.011957583647193862,0.02343686394849997
