condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.037914691943127965,0.013179559946043737,0.025831937494245723,0.030769113126626748,0.011211106104897292,0.021973767965598693,0.02843601895734597,0.01083761669353258,0.021241728719323855,0.05687203791469194,0.01598177670826873,0.031324282348206715,0.03715194584327774,0.011571700947144273,0.022680533856402774,0.03121943880237719,0.010892944033807668,0.02135017030626303,0.07109004739336493,0.017732973397032895,0.03475662785818447,0.04050611505740957,0.011680546235022196,0.022893870620643506,0.032015910629654705,0.010891768850142225,0.02134786694627876
discussion,0.047619047619047616,0.03325858551283705,0.06518682760516062,0.047619047619047616,0.03325858551283705,0.06518682760516062,0.047619047619047616,0.03325858551283705,0.06518682760516062,0.07142857142857142,0.04022089331224806,0.0788329508920062,0.05682982874367956,0.03419907098969939,0.0670301791398108,0.05238095238095238,0.033432737132532225,0.06552816477976316,0.09523809523809523,0.04584379641345076,0.08985384097036349,0.0647663366801875,0.034793147780836996,0.0681945696504405,0.05578231292517007,0.03347575416200723,0.06561247815753417,0.16666666666666666,0.05820252464746486,0.11407694830903112,0.08296314388552731,0.03547614095129792,0.06953323626454391,0.060851074572879076,0.033395876397676695,0.06545591773944633
all,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.043478260869565216,0.012846453049679978,0.025179047977372755,0.035095397932619704,0.010923160751522552,0.021409395072984203,0.03241106719367589,0.010589344584283684,0.020755115385196022,0.06324110671936758,0.01533251410082161,0.030051727637610354,0.041736153017784494,0.011232893602086628,0.02201647146008979,0.03529707007967878,0.010633156238127899,0.02084098622673068,0.08695652173913043,0.01774992567234187,0.03478985431779006,0.0475543174715635,0.011393178834979914,0.02233063051656063,0.03680277579018997,0.010631429059365477,0.020837600956356336
