condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.020755597014925374,0.002177390993586171,0.004267686347428895,0.020755597014925374,0.002177390993586171,0.004267686347428895,0.020755597014925374,0.002177390993586171,0.004267686347428895,0.06273320895522388,0.003703425602938717,0.007258714181759885,0.04220144943866172,0.002659915112959946,0.0052134336214014945,0.03545942164179105,0.0024274781570139525,0.004757857187747347,0.0888526119402985,0.00434562928544999,0.00851743339948198,0.05067153249501855,0.002745146236822601,0.0053804866241722975,0.03896856861525705,0.002438267442355287,0.004779004187016362,0.11590485074626866,0.0048890397484281835,0.00958251790691924,0.05764428043891325,0.0027893472089476467,0.005467120529537388,0.040951937516825555,0.002437852865544438,0.004778191616467099
discussion,0.02040816326530612,0.00639396285704455,0.012532167199807319,0.02040816326530612,0.00639396285704455,0.012532167199807319,0.02040816326530612,0.00639396285704455,0.012532167199807319,0.05102040816326531,0.00995052445043423,0.01950302792285109,0.03532983476800728,0.007399409544189922,0.014502842706612248,0.030272108843537412,0.006886148008061686,0.013496850095800903,0.06326530612244897,0.01100871630529899,0.021577083958386017,0.039336513493850284,0.007538832550462999,0.014776111798907476,0.03195254292193068,0.006905830154510596,0.013535427102840768,0.07346938775510205,0.011798550812018754,0.023125159591556758,0.04183820726295805,0.007594344412008101,0.014884915047535877,0.032595347662874675,0.0069057299651330605,0.013535230731660798
all,0.020719966513185435,0.002060963753498302,0.004039488956856671,0.020719966513185435,0.002060963753498302,0.004039488956856671,0.020719966513185435,0.002060963753498302,0.004039488956856671,0.06153202176642947,0.0034768239540063,0.006814574949852348,0.04149674219951968,0.002504784757455486,0.004909378124612752,0.03492744523510534,0.0022900236986213287,0.004488446449297804,0.08622854750941816,0.004061315303922108,0.007960177995687332,0.04950908810184725,0.002582325292427375,0.005061357573157655,0.03824905153913107,0.0022999499086908256,0.0045079018210340185,0.1115529510255337,0.004554898311421144,0.008927600690385442,0.05602331437440549,0.0026223241095789363,0.005139755254774715,0.04009494106884818,0.0022996791037560704,0.004507371043361898
