condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.052132701421800945,0.015339783767065157,0.030065976183447706,0.0385829155644346,0.012018879887472479,0.023557004579446057,0.034123222748815164,0.01131134723664797,0.02217024058383002,0.05687203791469194,0.01598177670826873,0.031324282348206715,0.03995289104461416,0.012075880936466535,0.023668726635474407,0.03459715639810427,0.011314467243216967,0.022176355796705256,0.061611374407582936,0.016592513078005078,0.03252132563288995,0.041165962252243615,0.012117626171582907,0.023750547296302497,0.034935680433310766,0.011314602289008107,0.02217662048645589
discussion,0.023809523809523808,0.023809523809523805,0.046666666666666655,0.023809523809523808,0.023809523809523805,0.046666666666666655,0.023809523809523808,0.023809523809523805,0.046666666666666655,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.03883166079932042,0.02784081015702483,0.05456798790776867,0.03571428571428571,0.026358871583708164,0.051663388304068,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.03883166079932042,0.02784081015702483,0.05456798790776867,0.03571428571428571,0.026358871583708164,0.051663388304068,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.03883166079932042,0.02784081015702483,0.05456798790776867,0.03571428571428571,0.026358871583708164,0.051663388304068
all,0.023715415019762844,0.009585247036710886,0.018787084191953338,0.023715415019762844,0.009585247036710886,0.018787084191953338,0.023715415019762844,0.009585247036710886,0.018787084191953338,0.05138339920948617,0.01390773815314223,0.02725916678015877,0.03862420923979114,0.011014961843093009,0.021589325212462297,0.03438735177865612,0.010377338738201238,0.020339583926874426,0.05533596837944664,0.014402642364344825,0.028229179034115856,0.0397667579604152,0.01105823510169385,0.02167414079931995,0.034782608695652174,0.010379668375362775,0.02034415001571104,0.05928853754940711,0.014876929895436384,0.02915878259505531,0.04077844975808245,0.011090030866902304,0.021736460499128515,0.03506493506493506,0.010379753700130277,0.020344317252255342
