condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.052132701421800945,0.015339783767065159,0.03006597618344771,0.052132701421800945,0.015339783767065159,0.03006597618344771,0.052132701421800945,0.015339783767065159,0.03006597618344771,0.10900473933649289,0.021505559208047545,0.04215089604777319,0.07892341844275767,0.01673111196774772,0.032792979456785526,0.06919431279620852,0.01586406206978975,0.031093561656787908,0.17061611374407584,0.025958415047638204,0.05087849349337088,0.09805638881739422,0.017095487719064956,0.033507155929367316,0.07663808019258254,0.015840961366066955,0.03104828427749123,0.18009478672985782,0.026516899779519303,0.05197312356785783,0.10037535130192717,0.017110408520071257,0.033536400699339664,0.07723049725419392,0.01583282360072968,0.031032334257430173
discussion,0.09523809523809523,0.04584379641345076,0.08985384097036349,0.09523809523809523,0.04584379641345076,0.08985384097036349,0.09523809523809523,0.04584379641345076,0.08985384097036349,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.15353474092569983,0.049639509091935985,0.09729343782019453,0.13373015873015873,0.047121586974281086,0.09235831046959092,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.15353474092569983,0.049639509091935985,0.09729343782019453,0.13373015873015873,0.047121586974281086,0.09235831046959092,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.15353474092569983,0.049639509091935985,0.09729343782019453,0.13373015873015873,0.047121586974281086,0.09235831046959092
all,0.05928853754940711,0.014876929895436382,0.029158782595055308,0.05928853754940711,0.014876929895436382,0.029158782595055308,0.05928853754940711,0.014876929895436382,0.029158782595055308,0.12648221343873517,0.020938729885448346,0.04103991057547876,0.09130948778775203,0.0162530282453831,0.031855935360950875,0.07990777338603425,0.01540027861157701,0.03018454607869094,0.17786561264822134,0.024088909099606485,0.047214261835228706,0.10726623383142124,0.016472998223559753,0.03228707651817712,0.08611581655059915,0.015367568133602048,0.030120433541860014,0.1857707509881423,0.02449975534907359,0.04801952048418424,0.10920023021180247,0.016479562241869368,0.03229994199406396,0.0866098876968442,0.0153605352071035,0.030106649005922862
