idx,condition,recall@1,ndcg@1,mrr@1,recall@5,ndcg@5,mrr@5,recall@10,ndcg@10,mrr@10,recall@20,ndcg@20,mrr@20
1,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
3,rec,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
3,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
4,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.24465054211822604,0.0625
5,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
5,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
5,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
6,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
7,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
9,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
10,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
11,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
12,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
13,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
14,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
15,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
16,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
17,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
18,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
19,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
20,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
21,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
22,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
23,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
24,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
25,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
26,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
27,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
28,rec,0,0.0,0.0,0,0.0,0.0,1,0.2890648263178879,0.1,1,0.2890648263178879,0.1
28,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
29,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
30,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
31,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
32,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
33,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
34,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
35,rec,0,0.0,0.0,0,0.0,0.0,1,0.3010299956639812,0.1111111111111111,1,0.3010299956639812,0.1111111111111111
36,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
37,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
38,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
39,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
41,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
42,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
43,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
46,rec,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
47,rec,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
48,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
49,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
50,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
52,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
53,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
54,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
55,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
55,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
56,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
57,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.26264953503719357,0.07692307692307693
58,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
59,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
60,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
61,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
62,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
63,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
64,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
65,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
66,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
68,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
69,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
70,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
72,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
73,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
74,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
76,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
77,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
78,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.27894294565112987,0.09090909090909091
78,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
81,rec,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
82,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
83,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
84,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
86,rec,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
87,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
88,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
89,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
90,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
91,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
91,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
92,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
93,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
94,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
94,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
95,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
96,rec,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.14285714285714285,1,0.3333333333333333,0.14285714285714285
97,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
98,rec,0,0.0,0.0,0,0.0,0.0,1,0.2890648263178879,0.1,1,0.2890648263178879,0.1
99,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
100,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
101,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
101,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
102,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
103,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
104,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
105,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
106,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
106,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
107,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
109,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
110,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
112,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
113,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
114,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
115,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
116,rec,0,0.0,0.0,0,0.0,0.0,1,0.31546487678572877,0.125,1,0.31546487678572877,0.125
118,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
120,rec,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
121,rec,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
122,rec,0,0.0,0.0,0,0.0,0.0,1,0.3010299956639812,0.1111111111111111,1,0.3010299956639812,0.1111111111111111
124,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
125,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
126,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
127,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
127,rec,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
128,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
128,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
129,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
130,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
131,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
132,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
134,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
135,rec,0,0.0,0.0,0,0.0,0.0,1,0.31546487678572877,0.125,1,0.31546487678572877,0.125
139,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
140,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
141,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
142,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
143,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
144,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
145,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
146,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
147,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
148,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
148,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
150,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
151,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
152,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
153,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
154,rec,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
156,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
157,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
158,rec,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
159,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
164,rec,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.14285714285714285,1,0.3333333333333333,0.14285714285714285
164,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
165,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
165,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
165,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
166,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
168,rec,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
169,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
170,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
170,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
170,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
171,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
172,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
173,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
174,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
175,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
176,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
177,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
178,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
178,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
180,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
181,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
183,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
184,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
185,rec,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
186,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
190,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
191,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
192,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
193,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
194,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
195,rec,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
196,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
197,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
198,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
199,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
199,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
201,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
202,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
203,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
204,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
205,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
206,rec,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
207,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
209,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
210,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
212,rec,0,0.0,0.0,0,0.0,0.0,1,0.2890648263178879,0.1,1,0.2890648263178879,0.1
213,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
214,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
215,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
216,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
217,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
218,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
219,rec,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
220,rec,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
221,rec,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
222,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
223,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
224,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
225,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
227,rec,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
